date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:01:30	49048/49048	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:01:28%20GMT	http://www.xaviercochet.fr/le-saillant-de-saint-mihiel-dans-les-carnets-de-campagne-de-france-inter/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/le-saillant-de-saint-mihiel-dans-les-carnets-de-campagne-de-france-inter/index.html	(from http://www.xaviercochet.fr/)
05:01:30	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:29%20GMT	http://www.xaviercochet.fr/le-saillant-de-saint-mihiel-dans-les-carnets-de-campagne-de-france-inter/?share=email	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/le-saillant-de-saint-mihiel-dans-les-carnets-de-campagne-de-france-inter/index3081.html	(from http://www.xaviercochet.fr/)
05:01:31	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:31%20GMT	http://www.xaviercochet.fr/discours-introductif-de-xavier-cochet-au-conseil-municipal-du-04-avril-2014/?share=facebook	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/discours-introductif-de-xavier-cochet-au-conseil-municipal-du-04-avril-2014/index5a58.html	(from http://www.xaviercochet.fr/)
05:01:31	21250/21250	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:28%20GMT	http://www.xaviercochet.fr/wp-content/themes/simple-catch/images/logo-foot.png	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-content/themes/simple-catch/images/logo-foot.png	(from http://www.xaviercochet.fr/)
05:01:31	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:31%20GMT	http://www.xaviercochet.fr/discours-introductif-de-xavier-cochet-au-conseil-municipal-du-04-avril-2014/?share=twitter	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/discours-introductif-de-xavier-cochet-au-conseil-municipal-du-04-avril-2014/index9a7b.html	(from http://www.xaviercochet.fr/)
05:01:32	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:31%20GMT	http://www.xaviercochet.fr/discours-introductif-de-xavier-cochet-au-conseil-municipal-du-04-avril-2014/?share=google-plus-1	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/discours-introductif-de-xavier-cochet-au-conseil-municipal-du-04-avril-2014/index386f.html	(from http://www.xaviercochet.fr/)
05:01:32	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:31%20GMT	http://www.xaviercochet.fr/discours-introductif-de-xavier-cochet-au-conseil-municipal-du-04-avril-2014/?share=email	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/discours-introductif-de-xavier-cochet-au-conseil-municipal-du-04-avril-2014/index3081.html	(from http://www.xaviercochet.fr/)
05:01:32	51389/51389	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:01:29%20GMT	http://www.xaviercochet.fr/discours-introductif-de-xavier-cochet-au-conseil-municipal-du-04-avril-2014/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/discours-introductif-de-xavier-cochet-au-conseil-municipal-du-04-avril-2014/index.html	(from http://www.xaviercochet.fr/)
05:01:33	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:32%20GMT	http://www.xaviercochet.fr/le-nouveau-conseil-municipal-est-republicain-64214/?share=facebook	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/le-nouveau-conseil-municipal-est-republicain-64214/index5a58.html	(from http://www.xaviercochet.fr/)
05:01:33	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:33%20GMT	http://www.xaviercochet.fr/le-nouveau-conseil-municipal-est-republicain-64214/?share=twitter	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/le-nouveau-conseil-municipal-est-republicain-64214/index9a7b.html	(from http://www.xaviercochet.fr/)
05:01:33	2530/2530	---M--	200	added ('OK')	image/gif	etag:%22189eeaa58-9e2-530324da96b40%22	http://www.xaviercochet.fr/wp-content/plugins/jetpack/modules/sharedaddy/images/loading.gif	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-content/plugins/jetpack/modules/sharedaddy/images/loading.gif	(from http://www.xaviercochet.fr/)
05:01:34	647/647	---M--	200	added ('OK')	text/css	etag:%225c0e067-287-52c07609f5040%22	http://www.xaviercochet.fr/wp-content/plugins/yet-another-related-posts-plugin/style/related.css?ver=4.4.2	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-content/plugins/yet-another-related-posts-plugin/style/relatedc1f9.css	(from http://www.xaviercochet.fr/)
05:01:34	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:34%20GMT	http://www.xaviercochet.fr/le-nouveau-conseil-municipal-est-republicain-64214/?share=google-plus-1	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/le-nouveau-conseil-municipal-est-republicain-64214/index386f.html	(from http://www.xaviercochet.fr/)
05:01:34	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:34%20GMT	http://www.xaviercochet.fr/le-nouveau-conseil-municipal-est-republicain-64214/?share=email	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/le-nouveau-conseil-municipal-est-republicain-64214/index3081.html	(from http://www.xaviercochet.fr/)
05:01:34	48790/48790	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:01:32%20GMT	http://www.xaviercochet.fr/le-nouveau-conseil-municipal-est-republicain-64214/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/le-nouveau-conseil-municipal-est-republicain-64214/index.html	(from http://www.xaviercochet.fr/)
05:01:35	52470/52470	---M--	200	added ('OK')	application/x-javascript	etag:%228743df8f-ccf6-530324db8ad80%22	http://www.xaviercochet.fr/wp-content/plugins/jetpack/modules/shortcodes/js/jquery.cycle.js?ver=2.9999.8	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-content/plugins/jetpack/modules/shortcodes/js/jquery.cycle7c48.js	(from http://www.xaviercochet.fr/)
05:01:35	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:34%20GMT	http://www.xaviercochet.fr/conseil-municipal-du-4-avril-petit-compte-rendu/?share=facebook	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/conseil-municipal-du-4-avril-petit-compte-rendu/index5a58.html	(from http://www.xaviercochet.fr/)
05:01:35	5845/5845	---M--	200	added ('OK')	application/x-javascript	etag:%228743df93-16d5-530324db8ad80%22	http://www.xaviercochet.fr/wp-content/plugins/jetpack/modules/shortcodes/js/slideshow-shortcode.js?ver=20121214.1	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-content/plugins/jetpack/modules/shortcodes/js/slideshow-shortcode8d64.js	(from http://www.xaviercochet.fr/)
05:01:36	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:36%20GMT	http://www.xaviercochet.fr/conseil-municipal-du-4-avril-petit-compte-rendu/?share=google-plus-1	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/conseil-municipal-du-4-avril-petit-compte-rendu/index386f.html	(from http://www.xaviercochet.fr/)
05:01:36	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:35%20GMT	http://www.xaviercochet.fr/conseil-municipal-du-4-avril-petit-compte-rendu/?share=twitter	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/conseil-municipal-du-4-avril-petit-compte-rendu/index9a7b.html	(from http://www.xaviercochet.fr/)
05:01:36	15248/15248	---M--	200	added ('OK')	application/x-javascript	etag:%228743dcec-3b90-5303249d8db40%22	http://www.xaviercochet.fr/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-content/plugins/contact-form-7/includes/js/jquery.form.mind03d.js	(from http://www.xaviercochet.fr/)
05:01:38	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:37%20GMT	http://www.xaviercochet.fr/conseil-municipal-du-4-avril-petit-compte-rendu/?share=email	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/conseil-municipal-du-4-avril-petit-compte-rendu/index3081.html	(from http://www.xaviercochet.fr/)
05:01:38	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:37%20GMT	http://www.xaviercochet.fr/portrait-de-xavier-cochet/?share=facebook	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/portrait-de-xavier-cochet/index5a58.html	(from http://www.xaviercochet.fr/)
05:01:39	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:38%20GMT	http://www.xaviercochet.fr/portrait-de-xavier-cochet/?share=twitter	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/portrait-de-xavier-cochet/index9a7b.html	(from http://www.xaviercochet.fr/)
05:01:39	53582/53582	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:01:34%20GMT	http://www.xaviercochet.fr/conseil-municipal-du-4-avril-petit-compte-rendu/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/conseil-municipal-du-4-avril-petit-compte-rendu/index.html	(from http://www.xaviercochet.fr/)
05:01:39	11819/11819	---M--	200	added ('OK')	application/x-javascript	etag:%228743dced-2e2b-5303249d8db40%22	http://www.xaviercochet.fr/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.4.1	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-content/plugins/contact-form-7/includes/js/scriptsa94e.js	(from http://www.xaviercochet.fr/)
05:01:40	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:39%20GMT	http://www.xaviercochet.fr/portrait-de-xavier-cochet/?share=google-plus-1	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/portrait-de-xavier-cochet/index386f.html	(from http://www.xaviercochet.fr/)
05:01:40	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:39%20GMT	http://www.xaviercochet.fr/portrait-de-xavier-cochet/?share=email	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/portrait-de-xavier-cochet/index3081.html	(from http://www.xaviercochet.fr/)
05:01:41	51680/51680	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:01:37%20GMT	http://www.xaviercochet.fr/portrait-de-xavier-cochet/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/portrait-de-xavier-cochet/index.html	(from http://www.xaviercochet.fr/)
05:01:41	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:40%20GMT	http://www.xaviercochet.fr/merci-a-tous-et-rendez-vous-au-prochain-conseil-municipal/?share=facebook	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/merci-a-tous-et-rendez-vous-au-prochain-conseil-municipal/index5a58.html	(from http://www.xaviercochet.fr/)
05:01:41	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:41%20GMT	http://www.xaviercochet.fr/merci-a-tous-et-rendez-vous-au-prochain-conseil-municipal/?share=twitter	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/merci-a-tous-et-rendez-vous-au-prochain-conseil-municipal/index9a7b.html	(from http://www.xaviercochet.fr/)
05:01:41	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:41%20GMT	http://www.xaviercochet.fr/merci-a-tous-et-rendez-vous-au-prochain-conseil-municipal/?share=google-plus-1	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/merci-a-tous-et-rendez-vous-au-prochain-conseil-municipal/index386f.html	(from http://www.xaviercochet.fr/)
05:01:41	10411/10411	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225867460b-52b6%22	http://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=202002	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/s0.wp.com/wp-content/js/devicepx-jetpack4926.js	(from http://www.xaviercochet.fr/)
05:01:42	50063/50063	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:01:39%20GMT	http://www.xaviercochet.fr/merci-a-tous-et-rendez-vous-au-prochain-conseil-municipal/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/merci-a-tous-et-rendez-vous-au-prochain-conseil-municipal/index.html	(from http://www.xaviercochet.fr/)
05:01:42	20668/20668	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b7ecc3a-50bc%22	http://s.gravatar.com/js/gprofiles.js?ver=2020Janaa	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/s.gravatar.com/js/gprofilesd040.js	(from http://www.xaviercochet.fr/)
05:01:42	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:01:42%20GMT	http://www.xaviercochet.fr/merci-a-tous-et-rendez-vous-au-prochain-conseil-municipal/?share=email	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/merci-a-tous-et-rendez-vous-au-prochain-conseil-municipal/index3081.html	(from http://www.xaviercochet.fr/)
05:01:43	1015/1015	---M--	200	added ('OK')	application/x-javascript	etag:%228743dfe3-3f7-530324dc7efc0%22	http://www.xaviercochet.fr/wp-content/plugins/jetpack/modules/wpgroho.js?ver=4.4.2	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-content/plugins/jetpack/modules/wpgrohoc1f9.js	(from http://www.xaviercochet.fr/)
05:01:48	77247/77247	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:01:42%20GMT	http://www.xaviercochet.fr/page/3/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/page/3/index.html	(from http://www.xaviercochet.fr/)
05:01:49	1242/1242	---M--	200	added ('OK')	application/x-javascript	etag:%22189eeac8c-4da-5005a0b3a9ac0%22	http://www.xaviercochet.fr/wp-content/themes/simple-catch-pro/js/simplecatch_slider.js?ver=1.0	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-content/themes/simple-catch-pro/js/simplecatch_slider5152.js	(from http://www.xaviercochet.fr/)
05:01:49	78467/78467	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:01:42%20GMT	http://www.xaviercochet.fr/page/4/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/page/4/index.html	(from http://www.xaviercochet.fr/)
05:01:49	60047/60047	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:01:43%20GMT	http://www.xaviercochet.fr/pas-daugmentation-dimpots-17-de-taxe-dhabitation/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/pas-daugmentation-dimpots-17-de-taxe-dhabitation/index.html	(from http://www.xaviercochet.fr/)
05:01:49	75674/75674	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:01:43%20GMT	http://www.xaviercochet.fr/page/5/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/page/5/index.html	(from http://www.xaviercochet.fr/)
05:01:50	419/419	---M--	200	added ('OK')	application/x-javascript	etag:%22189eeac8b-1a3-5005a0b2b5880%22	http://www.xaviercochet.fr/wp-content/themes/simple-catch-pro/js/simplecatch_search.js?ver=1.0	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-content/themes/simple-catch-pro/js/simplecatch_search5152.js	(from http://www.xaviercochet.fr/)
05:01:55	53449/53449	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:01:50%20GMT	http://www.xaviercochet.fr/resultats-du-2e-tour-des-municipales-a-saint-mihiel/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/resultats-du-2e-tour-des-municipales-a-saint-mihiel/index.html	(from http://www.xaviercochet.fr/)
05:01:57	58614/58614	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:01:50%20GMT	http://www.xaviercochet.fr/pour-lemploi-osons-tricoter-notre-fil/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/pour-lemploi-osons-tricoter-notre-fil/index.html	(from http://www.xaviercochet.fr/)
05:01:57	8250/8250	---M--	200	added ('OK')	application/x-javascript	etag:%22189eeac8a-203a-5005a0b2b5880%22	http://www.xaviercochet.fr/wp-content/themes/simple-catch-pro/js/simplecatch-menu.min.js?ver=20130324	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-content/themes/simple-catch-pro/js/simplecatch-menu.min9a8c.js	(from http://www.xaviercochet.fr/)
05:01:58	75348/75348	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:01:50%20GMT	http://www.xaviercochet.fr/2014/04/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/2014/04/index.html	(from http://www.xaviercochet.fr/)
05:01:58	76013/76013	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:01:50%20GMT	http://www.xaviercochet.fr/2014/03/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/2014/03/index.html	(from http://www.xaviercochet.fr/)
05:01:58	1615/1615	---M--	200	added ('OK')	application/x-javascript	etag:%22189eeac88-64f-5005a0b2b5880%22	http://www.xaviercochet.fr/wp-content/themes/simple-catch-pro/js/simplecatch-fitvids.min.js?ver=20130324	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-content/themes/simple-catch-pro/js/simplecatch-fitvids.min9a8c.js	(from http://www.xaviercochet.fr/)
05:02:01	42852/42852	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:01:58%20GMT	http://www.xaviercochet.fr/2014/02/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/2014/02/index.html	(from http://www.xaviercochet.fr/)
05:02:02	45813/45813	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:01:58%20GMT	http://www.xaviercochet.fr/2012/05/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/2012/05/index.html	(from http://www.xaviercochet.fr/)
05:02:02	45927/45927	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:01:58%20GMT	http://www.xaviercochet.fr/2012/06/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/2012/06/index.html	(from http://www.xaviercochet.fr/)
05:02:02	42164/42164	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:01:59%20GMT	http://www.xaviercochet.fr/2011/04/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/2011/04/index.html	(from http://www.xaviercochet.fr/)
05:02:02	1077/1077	---M--	200	added ('OK')	application/x-javascript	etag:%225c0e033-435-52c075ea7c600%22	http://www.xaviercochet.fr/wp-content/plugins/popular-widget/_js/pop-widget.js?ver=1.7.0	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-content/plugins/popular-widget/_js/pop-widget7d4c.js	(from http://www.xaviercochet.fr/)
